HOG,Orthogroup,product,genes
N0.HOG0004501,OG0003395,endonuclease domain containing 1,ENDOD1 
N0.HOG0004501,OG0003395,endonuclease domain-containing 1 protein-like,ENDOD1 
N0.HOG0004502,OG0003396,CWC15 spliceosome associated protein homolog,CWC15
N0.HOG0004502,OG0003396,,CWC15
N0.HOG0004502,OG0003396,spliceosome-associated protein CWC15 homolog,CWC15
N0.HOG0004503,OG0003397,ankyrin repeat domain 49,ANKRD49 
N0.HOG0004503,OG0003397,,ANKRD49 
N0.HOG0004503,OG0003397,ankyrin repeat domain-containing protein 49-like,ANKRD49 
N0.HOG0004504,OG0003398,MRE11 homolog  double strand break repair nuclease,MRE11 MRE11A 
N0.HOG0004504,OG0003398,,MRE11 MRE11A 
N0.HOG0004504,OG0003398,double-strand break repair protein MRE11,MRE11 MRE11A 
N0.HOG0004505,OG0003399,eukaryotic translation initiation factor 2B subunit epsilon,EIF2B5 
N0.HOG0004505,OG0003399,,EIF2B5 
N0.HOG0004505,OG0003399,translation initiation factor eIF-2B subunit epsilon-like,EIF2B5 
N0.HOG0004506,OG0003400,cytochrome P450 2J2-like,
N0.HOG0004506,OG0003400,cytochrome P450 2D26-like,
N0.HOG0004506,OG0003400,cytochrome P450 2D28-like,
N0.HOG0004506,OG0003400,cytochrome P450 2J5-like,
N0.HOG0004507,OG0003401,high affinity nerve growth factor receptor-like,NTRK1
N0.HOG0004507,OG0003401,,NTRK1
N0.HOG0004507,OG0003401,neurotrophic receptor tyrosine kinase 1,NTRK1
N0.HOG0004508,OG0003402,death-associated protein kinase 2-like,
N0.HOG0004509,OG0003403,potassium inwardly rectifying channel subfamily J member 9,KCNJ9
N0.HOG0004509,OG0003403,,KCNJ9
N0.HOG0004509,OG0003403,potassium voltage-gated channel subfamily J member 9,KCNJ9
N0.HOG0004509,OG0003403,G protein-activated inward rectifier potassium channel 3-like,KCNJ9
N0.HOG0004510,OG0003404,potassium inwardly rectifying channel subfamily J member 10,KCNJ10
N0.HOG0004510,OG0003404,,KCNJ10
N0.HOG0004510,OG0003404,ATP-sensitive inward rectifier potassium channel 10,KCNJ10
N0.HOG0004510,OG0003404,potassium voltage-gated channel subfamily J member 10,KCNJ10
N0.HOG0004511,OG0003405,kirre like nephrin family adhesion molecule 1,KIRREL1
N0.HOG0004511,OG0003405,kin of IRRE-like protein 1,KIRREL1
N0.HOG0004512,OG0003406,synaptic vesicle glycoprotein 2A,SV2A 
N0.HOG0004512,OG0003406,,SV2A 
N0.HOG0004513,OG0003407,mitochondrial ribosomal protein S21,MRPS21 
N0.HOG0004513,OG0003407,,MRPS21 
N0.HOG0004513,OG0003407,28S ribosomal protein S21  mitochondrial-like,MRPS21 
N0.HOG0004514,OG0003408,pre-mRNA processing factor 3,PRPF3 
N0.HOG0004514,OG0003408,U4/U6 small nuclear ribonucleoprotein Prp3-like,PRPF3 
N0.HOG0004514,OG0003408,,PRPF3 
N0.HOG0004515,OG0003409,sterile alpha motif domain containing 4B,SAMD4B 
N0.HOG0004515,OG0003409,,SAMD4B 
N0.HOG0004515,OG0003409,protein Smaug homolog 2-like,SAMD4B 
N0.HOG0004516,OG0003410,leucine-rich repeat and fibronectin type III domain-containing protein 1-like protein,LRFN1
N0.HOG0004516,OG0003410,,LRFN1
N0.HOG0004516,OG0003410,leucine rich repeat and fibronectin type III domain containing 1,LRFN1
N0.HOG0004517,OG0003411,acid phosphatase 7  tartrate resistant (putative),ACP7 
N0.HOG0004517,OG0003411,,ACP7 
N0.HOG0004517,OG0003411,acid phosphatase type 7-like,ACP7 
N0.HOG0004518,OG0003412,F-box protein 27,FBXO27 
N0.HOG0004518,OG0003412,F-box only protein 27-like,FBXO27 
N0.HOG0004519,OG0003413,FosB proto-oncogene  AP-1 transcription factor subunit,FOSB 
N0.HOG0004519,OG0003413,protein fosB-like,FOSB 
N0.HOG0004520,OG0003414,NUMB like endocytic adaptor protein,NUMBL 
N0.HOG0004520,OG0003414,NUMB like  endocytic adaptor protein,NUMBL 
N0.HOG0004520,OG0003414,numb-like protein,NUMBL 
N0.HOG0004521,OG0003415,phospholipase D family member 3,PLD3 PLD4
N0.HOG0004521,OG0003415,,PLD3 PLD4
N0.HOG0004521,OG0003415,phospholipase D family member 4,PLD3 PLD4
N0.HOG0004522,OG0003416,FERM domain containing 5,FRMD5
N0.HOG0004522,OG0003416,,FRMD5
N0.HOG0004523,OG0003417,cathepsin H,CTSH 
N0.HOG0004523,OG0003417,pro-cathepsin H,CTSH 
N0.HOG0004524,OG0003418,isocitrate dehydrogenase (NADP(+)) 2,IDH2 
N0.HOG0004524,OG0003418,,IDH2 
N0.HOG0004524,OG0003418,isocitrate dehydrogenase (NADP(+)) 2  mitochondrial,IDH2 
N0.HOG0004524,OG0003418,isocitrate dehydrogenase [NADP]  mitochondrial,IDH2 
N0.HOG0004525,OG0003419,uveal autoantigen with coiled-coil domains and ankyrin repeats,UACA 
N0.HOG0004525,OG0003419,uveal autoantigen with coiled-coil domains and ankyrin repeats-like,UACA 
N0.HOG0004526,OG0003420,unc-45 myosin chaperone A,UNC45A 
N0.HOG0004526,OG0003420,,UNC45A 
N0.HOG0004526,OG0003420,protein unc-45 homolog A-like,UNC45A 
N0.HOG0004527,OG0003421,DENN domain containing 4A,DENND4A 
N0.HOG0004527,OG0003421,,DENND4A 
N0.HOG0004527,OG0003421,C-myc promoter-binding protein-like,DENND4A 
N0.HOG0004528,OG0003422,synemin,SYNM
N0.HOG0004529,OG0003423,retinol-binding protein 3-like,RBP3
N0.HOG0004529,OG0003423,retinol binding protein 3,RBP3
N0.HOG0004529,OG0003423,,RBP3
N0.HOG0004530,OG0003424,zinc finger protein 488-like,ZNF488
N0.HOG0004530,OG0003424,zinc finger protein 488,ZNF488
N0.HOG0004531,OG0003425,major histocompatibility complex class I-related gene protein-like,
N0.HOG0004531,OG0003425,major histocompatibility complex class I-related gene protein,
N0.HOG0004531,OG0003425,H-2 class I histocompatibility antigen  Q9 alpha chain-like,
N0.HOG0004532,OG0003426,calponin 3,CNN3
N0.HOG0004532,OG0003426,,CNN3
N0.HOG0004533,OG0003427,polypyrimidine tract binding protein 2,PTBP2 
N0.HOG0004533,OG0003427,,PTBP2 
N0.HOG0004533,OG0003427,polypyrimidine tract-binding protein 2-like,PTBP2 
N0.HOG0004534,OG0003428,lysyl oxidase like 4,LOXL4
N0.HOG0004534,OG0003428,,LOXL4
N0.HOG0004535,OG0003429,cytosolic phospholipase A2 beta-like,
N0.HOG0004535,OG0003429,cytosolic phospholipase A2 beta,
N0.HOG0004536,OG0003430,mitogen-activated protein kinase binding protein 1,MAPKBP1
N0.HOG0004536,OG0003430,,MAPKBP1
N0.HOG0004537,OG0003431,TYRO3 protein tyrosine kinase,TYRO3 
N0.HOG0004537,OG0003431,tyrosine-protein kinase receptor TYRO3-like,TYRO3 
N0.HOG0004537,OG0003431,,TYRO3 
N0.HOG0004538,OG0003432,Opa interacting protein 5,OIP5 
N0.HOG0004538,OG0003432,protein Mis18-beta-like,OIP5 
N0.HOG0004539,OG0003433,ChaC glutathione specific gamma-glutamylcyclotransferase 1,CHAC1 
N0.HOG0004539,OG0003433,,CHAC1 
N0.HOG0004539,OG0003433,glutathione-specific gamma-glutamylcyclotransferase 1-like,CHAC1 
N0.HOG0004540,OG0003434,proline-rich transmembrane protein 3-like,PRRT3
N0.HOG0004540,OG0003434,proline rich transmembrane protein 3,PRRT3
N0.HOG0004541,OG0003435,solute carrier family 39 member 10,SLC39A10 
N0.HOG0004541,OG0003435,zinc transporter ZIP10-like,SLC39A10 
N0.HOG0004542,OG0003436,ADP ribosylation factor like GTPase 14 effector protein like,ARL14EPL 
N0.HOG0004542,OG0003436,ARL14 effector protein-like,ARL14EPL 
N0.HOG0004543,OG0003437,phospholipase A2 inhibitor subunit gamma B-like,
N0.HOG0004543,OG0003437,phospholipase A2 inhibitor 25 kDa subunit-like,
N0.HOG0004543,OG0003437,phospholipase A2 inhibitor subunit gamma B,
N0.HOG0004543,OG0003437,phospholipase A2 inhibitor and Ly6/PLAUR domain-containing protein-like,
N0.HOG0004544,OG0003438,interferon-inducible GTPase 5-like,
N0.HOG0004545,OG0003439,LY6/PLAUR domain containing 3,LYPD3 
N0.HOG0004545,OG0003439,ly6/PLAUR domain-containing protein 3-like,LYPD3 
N0.HOG0004546,OG0003440,ATP synthase inhibitory factor subunit 1,ATP5IF1  ATPIF1
N0.HOG0004546,OG0003440,ATPase inhibitor  mitochondrial-like,ATP5IF1  ATPIF1
N0.HOG0004546,OG0003440,,ATP5IF1  ATPIF1
N0.HOG0004547,OG0003441,F-box protein 2,FBXO2 
N0.HOG0004547,OG0003441,,FBXO2 
N0.HOG0004547,OG0003441,F-box only protein 2,FBXO2 
N0.HOG0004547,OG0003441,F-box only protein 2-like,FBXO2 
N0.HOG0004548,OG0003442,mitotic arrest deficient 2 like 2,MAD2L2
N0.HOG0004548,OG0003442,,MAD2L2
N0.HOG0004548,OG0003442,mitotic spindle assembly checkpoint protein MAD2B,MAD2L2
N0.HOG0004549,OG0003443,dorsal inhibitory axon guidance protein,DRAXIN 
N0.HOG0004549,OG0003443,draxin-like,DRAXIN 
N0.HOG0004550,OG0003444,angiotensin II receptor associated protein,AGTRAP
N0.HOG0004550,OG0003444,type-1 angiotensin II receptor-associated protein-like,AGTRAP
N0.HOG0004551,OG0003445,GIMAP family P-loop NTPase domain containing 1,GIMD1 
N0.HOG0004551,OG0003445,,GIMD1 
N0.HOG0004551,OG0003445,GTPase IMAP family member GIMD1-like,GIMD1 
N0.HOG0004552,OG0003446,guanylate cyclase soluble subunit beta-1-like,GUCY1B1
N0.HOG0004552,OG0003446,guanylate cyclase 1 soluble subunit beta 1,GUCY1B1
N0.HOG0004552,OG0003446,,GUCY1B1
N0.HOG0004553,OG0003447,succinate-CoA ligase GDP/ADP-forming subunit alpha,SUCLG1 
N0.HOG0004553,OG0003447,,SUCLG1 
N0.HOG0004553,OG0003447,succinate-CoA ligase alpha subunit,SUCLG1 
N0.HOG0004553,OG0003447,succinate--CoA ligase [ADP/GDP-forming] subunit alpha  mitochondrial-like,SUCLG1 
N0.HOG0004554,OG0003448,sarcoglycan beta,SGCB 
N0.HOG0004554,OG0003448,,SGCB 
N0.HOG0004554,OG0003448,beta-sarcoglycan-like,SGCB 
N0.HOG0004555,OG0003449,phenylalanine--tRNA ligase beta subunit-like,FARSB
N0.HOG0004555,OG0003449,,FARSB
N0.HOG0004555,OG0003449,phenylalanyl-tRNA synthetase subunit beta,FARSB
N0.HOG0004556,OG0003450,polyhomeotic homolog 1,PHC1 
N0.HOG0004556,OG0003450,,PHC1 
N0.HOG0004556,OG0003450,polyhomeotic-like protein 1,PHC1 
N0.HOG0004557,OG0003451,exosome component 8,EXOSC8 
N0.HOG0004557,OG0003451,exosome complex component RRP43-like,EXOSC8 
N0.HOG0004557,OG0003451,,EXOSC8 
N0.HOG0004558,OG0003452,protein regulator of cytokinesis 1-like,
N0.HOG0004558,OG0003452,protein regulator of cytokinesis 1,
N0.HOG0004559,OG0003453,solute carrier family 22 member 15,SLC22A15 
N0.HOG0004559,OG0003453,solute carrier family 22 member 15-like,SLC22A15 
N0.HOG0004560,OG0003454,NADH:ubiquinone oxidoreductase subunit B4,NDUFB4 
N0.HOG0004560,OG0003454,,NDUFB4 
N0.HOG0004560,OG0003454,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4-like,NDUFB4 
N0.HOG0004561,OG0003455,homogentisate 1 2-dioxygenase,HGD 
N0.HOG0004561,OG0003455,,HGD 
N0.HOG0004561,OG0003455,homogentisate 1 2-dioxygenase-like,HGD 
N0.HOG0004562,OG0003456,syntaxin binding protein 5 like,STXBP5L 
N0.HOG0004562,OG0003456,syntaxin-binding protein 5-like,STXBP5L 
N0.HOG0004562,OG0003456,,STXBP5L 
N0.HOG0004563,OG0003457,thioredoxin,
N0.HOG0004563,OG0003457,thioredoxin domain-containing protein 2-like,
N0.HOG0004564,OG0003458,sorting nexin family member 30,SNX30 
N0.HOG0004564,OG0003458,,SNX30 
N0.HOG0004564,OG0003458,sorting nexin-30,SNX30 
N0.HOG0004565,OG0003459,structural maintenance of chromosomes protein 2-like,SMC2
N0.HOG0004565,OG0003459,,SMC2
N0.HOG0004565,OG0003459,structural maintenance of chromosomes 2,SMC2
N0.HOG0004566,OG0003460,zinc finger protein 2 homolog,
N0.HOG0004566,OG0003460,zinc finger protein 436-like,
N0.HOG0004566,OG0003460,zinc finger and SCAN domain-containing protein 31-like,
N0.HOG0004567,OG0003461,heat shock protein family A (Hsp70) member 4 like,HSPA4L 
N0.HOG0004567,OG0003461,,HSPA4L 
N0.HOG0004567,OG0003461,heat shock 70 kDa protein 4L-like,HSPA4L 
N0.HOG0004568,OG0003462,jade family PHD finger 1,JADE1 
N0.HOG0004568,OG0003462,protein Jade-1-like,JADE1 
N0.HOG0004569,OG0003463,prefoldin subunit 1,PFDN1
N0.HOG0004569,OG0003463,,PFDN1
N0.HOG0004569,OG0003463,prefoldin subunit 1-like,PFDN1
N0.HOG0004570,OG0003464,histone deacetylase 3,HDAC3 
N0.HOG0004570,OG0003464,,HDAC3 
N0.HOG0004570,OG0003464,histone deacetylase 3-like,HDAC3 
N0.HOG0004571,OG0003465,protocadherin 1,PCDH1
N0.HOG0004571,OG0003465,,PCDH1
N0.HOG0004572,OG0003466,cysteine rich protein 1,CRIP1  CRIP2
N0.HOG0004572,OG0003466,cysteine-rich protein 1,CRIP1  CRIP2
N0.HOG0004572,OG0003466,cysteine-rich protein 2,CRIP1  CRIP2
N0.HOG0004573,OG0003467,aldehyde dehydrogenase 9 family member A1,ALDH9A1
N0.HOG0004573,OG0003467,,ALDH9A1
N0.HOG0004573,OG0003467,4-trimethylaminobutyraldehyde dehydrogenase-like,ALDH9A1
N0.HOG0004574,OG0003468,family with sequence similarity 78 member B,FAM78B
N0.HOG0004574,OG0003468,,FAM78B
N0.HOG0004574,OG0003468,protein FAM78B,FAM78B
N0.HOG0004575,OG0003469,phosphatidylinositol glycan anchor biosynthesis class C,PIGC 
N0.HOG0004575,OG0003469,,PIGC 
N0.HOG0004575,OG0003469,phosphatidylinositol N-acetylglucosaminyltransferase subunit C-like,PIGC 
N0.HOG0004576,OG0003470,transforming growth factor beta 1,TGFB1
N0.HOG0004577,OG0003471,transmembrane protein 91,TMEM91 
N0.HOG0004577,OG0003471,,TMEM91 
N0.HOG0004578,OG0003472,exosome component 5,EXOSC5 
N0.HOG0004578,OG0003472,exosome complex component RRP46-like,EXOSC5 
N0.HOG0004579,OG0003473,UDP-GlcNAc:betaGal beta-1 3-N-acetylglucosaminyltransferase 8,B3GNT8 
N0.HOG0004579,OG0003473,,B3GNT8 
N0.HOG0004579,OG0003473,N-acetyllactosaminide beta-1 3-N-acetylglucosaminyltransferase 2-like,B3GNT8 
N0.HOG0004579,OG0003473,N-acetyllactosaminide beta-1 3-N-acetylglucosaminyltransferase 2,B3GNT8 
N0.HOG0004580,OG0003474,serine protease 16,PRSS16 
N0.HOG0004580,OG0003474,thymus-specific serine protease-like,PRSS16 
N0.HOG0004581,OG0003475,NOP53 ribosome biogenesis factor,NOP53 
N0.HOG0004581,OG0003475,ribosome biogenesis protein NOP53,NOP53 
N0.HOG0004582,OG0003476,kaptin  actin binding protein,KPTN 
N0.HOG0004582,OG0003476,KICSTOR complex protein kaptin-like,KPTN 
N0.HOG0004583,OG0003477,cation channel sperm associated auxiliary subunit gamma,CATSPERG 
N0.HOG0004583,OG0003477,cation channel sperm-associated protein subunit gamma-like,CATSPERG 
N0.HOG0004584,OG0003478,proteasome 26S subunit  non-ATPase 8,PSMD8
N0.HOG0004584,OG0003478,,PSMD8
N0.HOG0004585,OG0003479,RAS guanyl releasing protein 4,RASGRP4 
N0.HOG0004585,OG0003479,,RASGRP4 
N0.HOG0004585,OG0003479,RAS guanyl-releasing protein 1-like,RASGRP4 
N0.HOG0004586,OG0003480,angiomotin,AMOT 
N0.HOG0004586,OG0003480,angiomotin-like,AMOT 
N0.HOG0004587,OG0003481,G protein-coupled receptor 83,GPR83 
N0.HOG0004587,OG0003481,probable G-protein coupled receptor 83,GPR83 
N0.HOG0004588,OG0003482,interleukin 1 receptor type 2,IL1R2 
N0.HOG0004588,OG0003482,interleukin-1 receptor type 2-like,IL1R2 
N0.HOG0004588,OG0003482,interleukin-1 receptor type 2,IL1R2 
N0.HOG0004589,OG0003483,TBC1 domain family member 8,TBC1D8 
N0.HOG0004589,OG0003483,TBC1 domain family member 8-like,TBC1D8 
N0.HOG0004590,OG0003484,cytochrome c oxidase subunit 5B  mitochondrial-like,COX5B
N0.HOG0004590,OG0003484,,COX5B
N0.HOG0004590,OG0003484,cytochrome c oxidase subunit 5B  mitochondrial,COX5B
N0.HOG0004591,OG0003485,HGH1 homolog,HGH1 
N0.HOG0004591,OG0003485,protein HGH1 homolog,HGH1 
N0.HOG0004592,OG0003486,BOP1 ribosomal biogenesis factor,BOP1 
N0.HOG0004592,OG0003486,,BOP1 
N0.HOG0004592,OG0003486,ribosome biogenesis protein BOP1-like,BOP1 
N0.HOG0004592,OG0003486,ribosome biogenesis protein bop1-like,BOP1 
N0.HOG0004592,OG0003486,ribosome biogenesis protein bop1-A-like,BOP1 
N0.HOG0004592,OG0003486,block of proliferation 1,BOP1 
N0.HOG0004593,OG0003487,Tax1 binding protein 3,TAX1BP3
N0.HOG0004593,OG0003487,,TAX1BP3
N0.HOG0004594,OG0003488,cystinosin  lysosomal cystine transporter,CTNS
N0.HOG0004595,OG0003489,transient receptor potential cation channel subfamily V member 3,TRPV3
N0.HOG0004595,OG0003489,,TRPV3
N0.HOG0004596,OG0003490,,SYT4
N0.HOG0004597,OG0003490,synaptotagmin 4,SYT4
N0.HOG0004598,OG0003490,,SYT4 
N0.HOG0004598,OG0003490,synaptotagmin-5-like,SYT4 
N0.HOG0004599,OG0003491,transmembrane protein 131,TMEM131 
N0.HOG0004599,OG0003491,transmembrane protein 131-like,TMEM131 
N0.HOG0004599,OG0003491,,TMEM131 
N0.HOG0004600,OG0003492,mitogen-activated protein kinase kinase kinase 13,MAP3K13
N0.HOG0004601,OG0003493,RAB11 family interacting protein 4,RAB11FIP4
N0.HOG0004602,OG0003493,RAB11 family interacting protein 4,RAB11FIP4 
N0.HOG0004602,OG0003493,rab11 family-interacting protein 4-like,RAB11FIP4 
N0.HOG0004603,OG0003493,rab11 family-interacting protein 4-like,
N0.HOG0004604,OG0003494,SMG8 nonsense mediated mRNA decay factor,SMG8 
N0.HOG0004604,OG0003494,,SMG8 
N0.HOG0004604,OG0003494,SMG8  nonsense mediated mRNA decay factor,SMG8 
N0.HOG0004604,OG0003494,protein SMG8-like,SMG8 
N0.HOG0004605,OG0003495,tripartite motif containing 37,TRIM37 
N0.HOG0004605,OG0003495,,TRIM37 
N0.HOG0004605,OG0003495,E3 ubiquitin-protein ligase TRIM37,TRIM37 
N0.HOG0004605,OG0003495,E3 ubiquitin-protein ligase TRIM37-like,TRIM37 
N0.HOG0004606,OG0003496,protein phosphatase  Mg2+/Mn2+ dependent 1E,PPM1E 
N0.HOG0004606,OG0003496,,PPM1E 
N0.HOG0004606,OG0003496,protein phosphatase 1E-like,PPM1E 
N0.HOG0004607,OG0003497,protein LDOC1-like,
N0.HOG0004608,OG0003498,kinesin family member 5B,KIF5B
N0.HOG0004608,OG0003498,,KIF5B
N0.HOG0004608,OG0003498,kinesin-1 heavy chain-like,KIF5B
N0.HOG0004609,OG0003499,Rho GTPase activating protein 12,ARHGAP12 
N0.HOG0004609,OG0003499,,ARHGAP12 
N0.HOG0004609,OG0003499,rho GTPase-activating protein 12,ARHGAP12 
N0.HOG0004610,OG0003500,zinc finger E-box binding homeobox 1,ZEB1 
N0.HOG0004610,OG0003500,,ZEB1 
N0.HOG0004610,OG0003500,zinc finger E-box-binding homeobox 1-like,ZEB1 
N0.HOG0004611,OG0003501,RNA polymerase II subunit B,POLR2B 
N0.HOG0004611,OG0003501,,POLR2B 
N0.HOG0004611,OG0003501,DNA-directed RNA polymerase II subunit RPB2,POLR2B 
N0.HOG0004612,OG0003502,coiled-coil domain containing 71,CCDC71 
N0.HOG0004612,OG0003502,coiled-coil domain-containing protein 71-like,CCDC71 
N0.HOG0004613,OG0003503,ceramide synthase 5,CERS5
N0.HOG0004613,OG0003503,,CERS5
N0.HOG0004614,OG0003504,tripartite motif containing 32,TRIM32
N0.HOG0004614,OG0003504,,TRIM32
N0.HOG0004614,OG0003504,E3 ubiquitin-protein ligase TRIM32-like,TRIM32
N0.HOG0004615,OG0003505,proteasome activator subunit 3,PSME3
N0.HOG0004615,OG0003505,,PSME3
N0.HOG0004615,OG0003505,proteasome activator complex subunit 3,PSME3
N0.HOG0004616,OG0003506,dachshund family transcription factor 1,DACH1
N0.HOG0004616,OG0003506,,DACH1
N0.HOG0004616,OG0003506,dachshund homolog 1-like,DACH1
N0.HOG0004617,OG0003507,hdc homolog  cell cycle regulator,HECA
N0.HOG0004617,OG0003507,,HECA
N0.HOG0004618,OG0003508,epithelial cell transforming 2 like,ECT2L 
N0.HOG0004618,OG0003508,,ECT2L 
N0.HOG0004618,OG0003508,epithelial cell-transforming sequence 2 oncogene-like,ECT2L 
N0.HOG0004619,OG0003509,ARFGEF family member 3,ARFGEF3 
N0.HOG0004619,OG0003509,,ARFGEF3 
N0.HOG0004619,OG0003509,brefeldin A-inhibited guanine nucleotide-exchange protein 3-like,ARFGEF3 
N0.HOG0004620,OG0003510,BCL2 associated transcription factor 1,BCLAF1 
N0.HOG0004620,OG0003510,,BCLAF1 
N0.HOG0004620,OG0003510,bcl-2-associated transcription factor 1-like,BCLAF1 
N0.HOG0004621,OG0003511,mitochondrial fission regulator 2,MTFR2 
N0.HOG0004621,OG0003511,mitochondrial fission regulator 2-like,MTFR2 
N0.HOG0004622,OG0003512,phosphodiesterase 7B,PDE7B
N0.HOG0004622,OG0003512,,PDE7B
N0.HOG0004623,OG0003513,solute carrier family 18 member B1,SLC18B1 
N0.HOG0004623,OG0003513,MFS-type transporter SLC18B1-like,SLC18B1 
N0.HOG0004624,OG0003514,thymocyte selection associated,THEMIS THEMIS2
N0.HOG0004624,OG0003514,thymocyte selection associated family member 2,THEMIS THEMIS2
N0.HOG0004625,OG0003515,tRNA methyltransferase 11 homolog,TRMT11 
N0.HOG0004625,OG0003515,,TRMT11 
N0.HOG0004625,OG0003515,tRNA (guanine(10)-N2)-methyltransferase homolog,TRMT11 
N0.HOG0004626,OG0003516,histidine triad nucleotide binding protein 3,HINT3 
N0.HOG0004626,OG0003516,,HINT3 
N0.HOG0004626,OG0003516,histidine triad nucleotide-binding protein 3-like,HINT3 
N0.HOG0004627,OG0003517,interaptin-like,TPD52L1
N0.HOG0004627,OG0003517,spindle pole body component 110-like,TPD52L1
N0.HOG0004627,OG0003517,probable DNA double-strand break repair Rad50 ATPase,TPD52L1
N0.HOG0004627,OG0003517,ELKS/Rab6-interacting/CAST family member 1-like,TPD52L1
N0.HOG0004627,OG0003517,kinectin,TPD52L1
N0.HOG0004627,OG0003517,tumor protein D52 like 1,TPD52L1
N0.HOG0004627,OG0003517,kinectin-like,TPD52L1
N0.HOG0004628,OG0003518,protein MTSS 2-like,MTSS2 MTSS1L
N0.HOG0004628,OG0003518,MTSS I-BAR domain containing 2,MTSS2 MTSS1L
N0.HOG0004628,OG0003518,,MTSS2 MTSS1L
N0.HOG0004628,OG0003518,MTSS1L  I-BAR domain containing,MTSS2 MTSS1L
N0.HOG0004629,OG0003519,hepatocyte nuclear factor 4-gamma-like,HNF4G
N0.HOG0004629,OG0003519,hepatocyte nuclear factor 4 gamma,HNF4G
N0.HOG0004629,OG0003519,,HNF4G
N0.HOG0004630,OG0003520,nuclear FMR1 interacting protein 2,NUFIP2 
N0.HOG0004630,OG0003520,nuclear fragile X mental retardation-interacting protein 2-like,NUFIP2 
N0.HOG0004630,OG0003520,NUFIP2  FMR1 interacting protein 2,NUFIP2 
N0.HOG0004631,OG0003521,NAD synthetase 1,NADSYN1 
N0.HOG0004631,OG0003521,,NADSYN1 
N0.HOG0004631,OG0003521,glutamine-dependent NAD(+) synthetase-like,NADSYN1 
N0.HOG0004632,OG0003522,,KCTD8 
N0.HOG0004632,OG0003522,BTB/POZ domain-containing protein KCTD8-like,KCTD8 
N0.HOG0004632,OG0003522,potassium channel tetramerization domain containing 8,KCTD8 
N0.HOG0004633,OG0003523,integrin alpha FG-GAP repeat containing 2,ITFG2 
N0.HOG0004633,OG0003523,,ITFG2 
N0.HOG0004633,OG0003523,KICSTOR complex protein ITFG2-like,ITFG2 
N0.HOG0004634,OG0003524,NOP14 nucleolar protein,NOP14 
N0.HOG0004634,OG0003524,,NOP14 
N0.HOG0004634,OG0003524,nucleolar protein 14-like,NOP14 
N0.HOG0004635,OG0003525,HGF activator,HGFAC
N0.HOG0004636,OG0003526,solute carrier family 34 member 2,SLC34A2 
N0.HOG0004636,OG0003526,sodium-dependent phosphate transport protein 2B-like,SLC34A2 
N0.HOG0004637,OG0003527,zinc finger CCHC-type containing 4,ZCCHC4 
N0.HOG0004637,OG0003527,,ZCCHC4 
N0.HOG0004637,OG0003527,zinc finger CCHC domain-containing protein 4-like,ZCCHC4 
N0.HOG0004638,OG0003528,coiled-coil domain containing 149,CCDC149 
N0.HOG0004638,OG0003528,coiled-coil domain-containing protein 149-like,CCDC149 
N0.HOG0004639,OG0003529,superoxide dismutase 3,SOD3 
N0.HOG0004639,OG0003529,extracellular superoxide dismutase [Cu-Zn]-like,SOD3 
N0.HOG0004640,OG0003530,DEAH-box helicase 15,DHX15 PRP1 
