Orthogroup,Gene,LRT P-value (Test),LRT Adj. p-value (Test),LRT P-value (Background),LRT Adj. p-value (Background),LRT Distributions,LRT Adj. p-value (Distributions),Signal
OG0007461,DCHS1,0,0,0.5,0.5,4.590183788621971e-11,6.587636899955975e-10,Selection associated with trait
OG0007462,TPP1,0,0,4.321337291440797e-5,1.2608514133556528e-4,5.939770699181501e-5,3.722141609755011e-4,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0007463,ILK,0.5,0.5,8.104628079763643e-15,6.136259965203373e-14,0.00470578312010872,0.02010061555845057,No evidence of episodic diversifying selection on test branches
OG0007464,RRP8,0.5,0.5,4.832595797699124e-6,1.5692789505924285e-5,0.5166213303216064,1,No evidence of episodic diversifying selection on test branches
OG0007465,ARFIP2,0.4994684928605026,0.5,0,0,0.02515998678240738,0.08695468275357567,No evidence of episodic diversifying selection on test branches
OG0007466,TRIM3,0.4984932502395598,0.5,2.213769031483848e-5,6.703274037250253e-5,0.138996040008228,0.3764856745637575,No evidence of episodic diversifying selection on test branches
OG0007467,HPX,0,0,0.03065032381128668,0.0601060281583673,9.382183918660304e-11,1.282676455483195e-9,Selection associated with trait
OG0007468,CCKBR,1.665334536937735e-16,8.798415801379218e-16,0.04744202983988755,0.08981914815891202,3.774118523369729e-5,2.4538859279670645e-4,Selection associated with trait
OG0007469,CNGA4,0,0,0,0,0.00242981063707514,0.01114930077054524,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007470,FHIP1B FAM160A2,0.5,0.5,0.03060879643091141,0.06005180782432721,0.7762281546438844,1,No significant signals
OG0007471,CUNH11ORF42 C6H11ORF42,0.5,0.5,0.5,0.5,0.979479350447434,1,No significant signals
OG0007473,MRPS14,0.5,0.5,1.128757146400261e-4,3.133867290647372e-4,0.915706144557914,1,No evidence of episodic diversifying selection on test branches
OG0007474,TNN,0.02677406398754195,0.06633345254743432,4.506082224020602e-8,1.8282060743869805e-7,0.8296070245070354,1,No evidence of episodic diversifying selection on test branches
OG0007475,KIAA0040,0.5,0.5,0.5,0.5,0.9948782093054046,1,No significant signals
OG0007476,TNR,2.609024107869118e-15,1.27706417587666e-14,0.4155493177004294,0.5,1.352317240276291e-4,7.950375949287378e-4,Selection associated with trait
OG0007477,PTPRS,0,0,0,0,8.851631957840222e-5,5.417399078016215e-4,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0007478,UHRF1,2.220446049250313e-16,1.1617738881627696e-15,0.5,0.5,0.2565388260509084,0.6204826720638795,Selection associated with trait. No difference between FG-BG dist
OG0007479,SCHIP1,0.01925307809047389,0.04825257393424878,0,0,0.08045568002649783,0.24050551120874344,No evidence of episodic diversifying selection on test branches
OG0007480,CUNH3ORF80 C10H3ORF80,0,0,0.4669980960587619,0.5,0,0,Selection associated with trait
OG0007481,SMC4,0.5,0.5,0.05542013265978979,0.10349715753945206,0.8277032395458808,1,No significant signals
OG0007482,TRIM59,9.771524840385126e-7,3.0287527209417225e-6,7.588238375821899e-6,2.4098574276830356e-5,0.00335155683627763,0.01489695575816469,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007483,ARL14,0.5,0.5,0.1515148573035168,0.25529781446741323,0.9860680045032132,1,No significant signals
OG0007484,SPTSSB,0.5,0.5,0.4335196530852596,0.5,0.9922551573606704,1,No significant signals
OG0007485,ADAMTS3,0,0,0,0,1,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007486,IPMK,0.4998918278899611,0.5,0.2737019735887531,0.42631693294403694,0.9468823169057258,1,No significant signals
OG0007487,CISD1,0.2286107669542753,0.4967374960842564,0.04808345840971184,0.09093405792780732,0.979792194246722,1,No significant signals
OG0007488,TFAM,0.5,0.5,4.658661053332791e-4,0.00119845578940374,0.8390541189365415,1,No evidence of episodic diversifying selection on test branches
OG0007489,DNAJC9,0.5,0.5,0.02425668926891805,0.0484797664972787,0.999771363849186,1,No significant signals
OG0007490,FAM149B1,2.344791583119843e-10,8.72766725175016e-10,1.612099342906959e-12,9.887390300153668e-12,0.00774121827435392,0.03124650323985954,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007491,NUDT13,0.5,0.5,0.08627314152347088,0.1544173250763427,0.9689306674160416,1,No significant signals
OG0007492,P4HA1,2.246203223421617e-12,9.305238245806928e-12,8.743531454413754e-10,4.123516142043414e-9,0.1501667531256987,0.40196198006489214,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007493,PLA2G12B,5.551115123125783e-17,2.9987110034663246e-16,7.163279165778302e-6,2.2782439507771197e-5,7.562047080189593e-5,4.654477626739739e-4,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0007494,OIT3,0.5,0.5,0.01761745506328799,0.03617974753623499,0.9759413891822828,1,No significant signals
OG0007495,MCU,0,0,1.947924098244513e-6,6.584896541487506e-6,1.200824965308378e-5,8.524970672500988e-5,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0007496,TOLLIP,1.130886980726942e-7,3.6723061655575817e-7,0.5,0.5,0.1301315076898941,0.3555914327591865,Selection associated with trait. No difference between FG-BG dist
OG0007497,NA,0,0,0,0,0,0,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0007498,MCC,0,0,0,0,1.034237449448749e-4,6.224124400229119e-4,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0007499,DCP2,1.604311683500725e-10,6.020690940596388e-10,0.2601012013189368,0.4076269098540527,0.4878187537429793,0.9996645737370928,Selection associated with trait. No difference between FG-BG dist
OG0007500,REEP5,0,0,0.00371050427719055,0.00841696042327838,5.505134197658634e-5,3.477476740623199e-4,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0007501,APC,0.5,0.5,0.5,0.5,0.4873790882785826,0.999236823018918,No significant signals
OG0007503,KCNN1,0.5,0.5,0.02560407800009101,0.05093740023282473,0.2856579496438034,0.6750638711680707,No significant signals
OG0007505,NA,5.222776510878657e-4,0.00140322595234846,0,0,0.01779422102913297,0.06427011218118393,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007506,GNG7,0.5,0.5,0.4974297292975211,0.5,0.741506429509271,1,No significant signals
OG0007507,DIRAS1,0.01721094477714746,0.04329753375041689,0.5,0.5,1,1,No significant signals
OG0007508,SLC39A3,0.5,0.5,2.414197397549445e-4,6.45825789131156e-4,0.8950927507598726,1,No evidence of episodic diversifying selection on test branches
OG0007509,SGTA,0.5,0.5,1.208254670383435e-4,3.343855426126718e-4,0.9694340682723932,1,No evidence of episodic diversifying selection on test branches
OG0007510,THOP1,2.749043886490776e-5,7.906356195975797e-5,2.281218392028439e-4,6.119548656111008e-4,0.9417593064062322,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007511,LMNB2,0,0,0.02715755315831703,0.0537069161407851,2.8034241594809828e-12,4.6387825384605024e-11,Selection associated with trait
OG0007512,LINGO3,0.5,0.5,0.5,0.5,0.9413348007275172,1,No significant signals
OG0007513,TMPRSS9,0,0,0,0,0,0,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0007514,SPPL2B,0.4998674747408284,0.5,1.019739848118206e-12,6.365906121165942e-12,0.7371208292417214,1,No evidence of episodic diversifying selection on test branches
OG0007515,LSM7,1.217692613408872e-11,4.8228429640459397e-11,0.1595761462184233,0.2674229220321912,0.5054049925799412,1,Selection associated with trait. No difference between FG-BG dist
OG0007516,BHLHE40,0.5,0.5,0.423006829506122,0.5,0.9998791328023718,1,No significant signals
OG0007517,EDEM1,0.01531487844715368,0.03858368503105326,5.925106362549837e-4,0.00150280980250604,0.8242690207396131,1,No evidence of episodic diversifying selection on test branches
OG0007518,BICD1,0.4996618215218472,0.5,0,0,1.190198281073584e-4,7.09364733086143e-4,No evidence of episodic diversifying selection on test branches
OG0007519,RESF1 KIAA1551,0.5,0.5,0.2393065940760875,0.3797834705913188,0.9887746783380286,1,No significant signals
OG0007520,AMN1,0.5,0.5,0.5,0.5,1,1,No significant signals
OG0007521,ETFBKMT,0.499603827876739,0.5,0.2334284805447391,0.3722910052937555,0.6912019869607963,1,No significant signals
OG0007522,DENND5B,0.5,0.5,0.5,0.5,0.04610164996341837,0.14875603235772653,No significant signals
OG0007523,SINHCAF,0.5,0.5,0.1642750220301673,0.27439414025266706,0.7206366482949246,1,No significant signals
OG0007524,CAPRIN2,0.5,0.5,1.1157741397482822e-14,8.29545481561996e-14,0.01473093423192084,0.05450256726936423,No evidence of episodic diversifying selection on test branches
OG0007525,IPO8,0.5,0.5,0.5,0.5,0.6387569031674775,1,No significant signals
OG0007526,OVCH1,1.475649336835083e-6,4.530070720457896e-6,0,0,0.00646908971708748,0.02655763871521588,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007527,SHQ1,0.5,0.5,0.08773244259885793,0.1565759039493744,0.998396912320634,1,No significant signals
OG0007528,GXYLT2,0.5,0.5,0.5,0.5,0.9993671065021488,1,No significant signals
OG0007529,PPP4R2,0.5,0.5,0.5,0.5,0.9199692399149704,1,No significant signals
OG0007530,PDZRN3,1.3988810110276971e-14,6.547277592987394e-14,0.5,0.5,9.358091337674512e-5,5.683152451665631e-4,Selection associated with trait
OG0007532,SEMA3B,7.438494264988549e-15,3.544753819890468e-14,1.23789867245705e-14,9.171896499523383e-14,0.01018134432476159,0.03976053871231353,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007533,SLC38A3,0.5,0.5,1.040612040981159e-12,6.478745757302842e-12,0.5254876735583329,1,No evidence of episodic diversifying selection on test branches
OG0007534,GNAT1,0.5,0.5,0.4339771024238062,0.5,0.693106313186945,1,No significant signals
OG0007535,RBM5,0.5,0.5,0.5,0.5,0.1850580236451631,0.4770605113569382,No significant signals
OG0007536,RBM6,3.208582899372203e-9,1.12645340410414e-8,0.01793017750605413,0.03676089934550875,0.0055910474544486,0.02341961503910853,Selection associated with trait. No difference between FG-BG dist
OG0007537,MON1A,0.4999232858682238,0.5,2.1681051787236783e-8,9.059769298249497e-8,0.5351132248798894,1,No evidence of episodic diversifying selection on test branches
OG0007538,MST1R,0.5,0.5,6.046251287384341e-4,0.00153129232194978,0.9742681290986644,1,No evidence of episodic diversifying selection on test branches
OG0007539,NA,0,0,0.00135347891783138,0.00326722637515001,7.014032463835695e-4,0.00360447962838682,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0007540,CAMKV,0.5,0.5,0.5,0.5,0.8913092426136283,1,No significant signals
OG0007541,TRAIP,0.1594446041443064,0.35719223511903375,0,0,0.2075479868481415,0.522573295419906,No evidence of episodic diversifying selection on test branches
OG0007542,USP4,0.5,0.5,2.00904207736663e-6,6.780908789988618e-6,0.2044540837291737,0.5173253195409463,No evidence of episodic diversifying selection on test branches
OG0007543,EMC3,0.5,0.5,0,0,1,1,No evidence of episodic diversifying selection on test branches
OG0007544,CUNH3ORF62 C2H3ORF62,0.4941691051137321,0.5,0,0,8.882998093057148e-4,0.00446938752891375,No evidence of episodic diversifying selection on test branches
OG0007545,BRK1,0.01933764182862019,0.04843645510416183,0.278513161908258,0.4329536380733006,0.4752046845498151,0.983644344814433,No significant signals
OG0007546,NA,0.04466350283702042,0.10857245886280188,0.0014077365034848,0.00339157898139127,0.8273912163310843,1,No evidence of episodic diversifying selection on test branches
OG0007547,NICN1,0,0,0.5,0.5,0,0,Selection associated with trait
OG0007548,AMT,7.059314244273196e-11,2.6900618877120316e-10,0.5,0.5,0.1188041831702382,0.3312278998567144,Selection associated with trait. No difference between FG-BG dist
OG0007549,TCTA,0.5,0.5,2.688550888534924e-4,7.107236864789515e-4,0.9683812307923632,1,No evidence of episodic diversifying selection on test branches
OG0007550,INKA1,0.5,0.5,2.128658360689428e-11,1.1681299589984976e-10,0.129624999037513,0.35465530877984114,No evidence of episodic diversifying selection on test branches
OG0007551,IP6K1,0.5,0.5,0.5,0.5,0.9959686909908884,1,No significant signals
OG0007552,DAG1,0,0,0.5,0.5,0.00128892734309737,0.00628769854969826,Selection associated with trait
OG0007553,EGR1,0,0,0.00232507013263927,0.00543374478203085,0.0297026369415887,0.1008817190315968,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007554,REEP2,1.0198963895646779e-10,3.871133050566984e-10,3.034107465271774e-8,1.2509369225565478e-7,0.1466009282221054,0.39363463631216267,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007555,FAM53C,1.216771128298433e-11,4.821399882918791e-11,3.181012941733119e-5,9.411448204361852e-5,0.01438001166456992,0.05334102912352682,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007556,NA,0.0543114268222018,0.13095878732776103,0,0,1,1,No evidence of episodic diversifying selection on test branches
OG0007557,GFRA3,4.441990070214175e-8,1.472834561978294e-7,3.234224707532318e-5,9.559078080254332e-5,1,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007558,CDC23,0.5,0.5,0,0,0.1196456643822259,0.33271644587525157,No evidence of episodic diversifying selection on test branches
OG0007559,BRD8,0.5,0.5,0.5,0.5,0.9992883081176368,1,No significant signals
OG0007560,NHP2,0.5,0.5,0.5,0.5,0.9871001294231506,1,No significant signals
OG0007561,RMND5B,0.5,0.5,0.5,0.5,0.699148549556375,1,No significant signals
OG0007562,N4BP3,0.5,0.5,0.5,0.5,0.9996206545444092,1,No significant signals
OG0007563,LMAN2,0.5,0.5,0.5,0.5,0.999997935699732,1,No significant signals
OG0007564,SLC34A1,0.5,0.5,1.9009405161085618e-11,1.0484856103507646e-10,0.9999037410728128,1,No evidence of episodic diversifying selection on test branches
OG0007565,NA,0.5,0.5,0.5,0.5,1,1,No significant signals
OG0007566,F12,0,0,0.02128002961494946,0.04303747985224879,1.181805209249376e-9,1.4067871087818569e-8,Selection associated with trait
OG0007567,SUMF1,0.5,0.5,0.05495750254283638,0.102699681927382,0.7072733676717906,1,No significant signals
OG0007568,RFC1,0.5,0.5,0,0,0.03549997926933102,0.11799007718593678,No evidence of episodic diversifying selection on test branches
OG0007569,KLF3,0.5,0.5,0.0038033692312599,0.00861632390767622,1,1,No evidence of episodic diversifying selection on test branches
OG0007570,CUNH4ORF19 C9H4ORF19,1.0212454215619e-9,3.677148486793345e-9,7.873433087368653e-5,2.2266892136630172e-4,0.18312223606294,0.4726334121350083,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007571,NWD2,1.054711873393899e-15,5.312850146886381e-15,0,0,0.00466023123411873,0.0199651688614176,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
