Orthogroups,Gene,LRT P-value (Test),LRT Adj. p-value (Test),LRT P-value (Background),LRT Adj. p-value (Background),LRT Distributions,LRT Adj. p-value (Distributions),Branch-Site (null/alt),LRT (BS),P-value (BS),Adj. P-value (BS),Site (null/alt),LRT (Site),P-value (Site),Adj. P-value (Site),Signal (BUSTED-PH),Signal (PAML)
OG0008180,DNTTIP2,0,0,0.04068058343836833,0.07812910987031503,0.00312875592437766,0.01397844799667751,bsA1/bsA,191.8317879999995,0,0,M1/M2,7.344253999999637,0.0254223390836897,0.1196214334102201,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0008181,GCLM,0,0,0.5,0.5,1.110223024625157e-16,2.760882199743135e-15,bsA1/bsA,98.90427599999975,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0008187,NA,0,0,0.4363005105351129,0.5,1.649125280778208e-12,2.8372823419194057e-11,bsA1/bsA,67.45187399999986,2.220446049250313e-16,1.382083149644395e-15,M1/M2,11.360314000000017,0.0034130225567879,0.02096117927657014,Selection associated with trait,PS_fg
OG0008188,RWDD3,0,0,0.2236527703991366,0.35868996942811865,4.551914400963142e-15,1.0100581339983341e-13,bsA1/bsA,309.9397979999994,0,0,M1/M2,0.0160740000001169,0.9919952103351912,1,Selection associated with trait,PS_fg
OG0008190,HPS1,0,0,0.09579806790259726,0.16953711239858418,1.156607254415576e-9,1.3786885922468864e-8,bsA1/bsA,162.2227039999998,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0008193,LMO4,1.129298484836561e-6,3.4866033135125217e-6,0.5,0.5,0.2694347795308706,0.6440524762717613,bsA1/bsA,15.855611999999836,6.836349645256146e-5,2.022798045136066e-4,M1/M2,0.0012960000001385,0.9993522099065884,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0008208,RPAP1,0,0,0.4125512445055096,0.5,1.194599974496668e-13,2.2821342559148266e-12,bsA1/bsA,585.079020000001,0,0,M1/M2,4.028146000000561,0.1334440486805812,0.4622316221244749,Selection associated with trait,PS_fg
OG0008210,RTF1,2.775557561562891e-16,1.445227144269871e-15,0.5,0.5,1.82072824428392e-6,1.464366377884112e-5,bsA1/bsA,54.48998000000029,1.5620837956475953e-13,8.29404257009752e-13,M1/M2,0.5007640000003448,0.7785033379877653,1,Selection associated with trait,PS_fg
OG0008211,NDUFAF1,0,0,0.2472836566535808,0.3904958935603258,1.778577285449501e-13,3.331560135991338e-12,bsA1/bsA,46.551869999999326,8.922529382004996e-12,4.3147674804472704e-11,M1/M2,8.541690000000017,0.0139699735368392,0.0719173233244592,Selection associated with trait,PS_fg
OG0008213,CHP1,0,0,0.5,0.5,0,0,bsA1/bsA,158.9838179999997,0,0,M1/M2,0.0438119999998889,0.97833219395536,1,Selection associated with trait,PS_fg
OG0008216,DLL4,0,0,0.5,0.5,6.3282712403633915e-15,1.3794674890202722e-13,bsA1/bsA,133.2613220000003,0,0,M1/M2,0.4160420000007434,0.8121899805429567,1,Selection associated with trait,PS_fg
OG0008219,STK17B,9.272471679366843e-12,3.696175491167235e-11,0.5,0.5,1.469824975064427e-7,1.3691997130470991e-6,bsA1/bsA,28.347155999999817,1.0139565764788473e-7,3.704473263009685e-7,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0008234,RPA2,0,0,0.5,0.5,1.554312234475219e-15,3.577398424773549e-14,bsA1/bsA,249.3080319999999,0,0,M1/M2,0.2999620000000504,0.8607243300319469,1,Selection associated with trait,PS_fg
OG0008238,SCMH1,0,0,0.4349090044717552,0.5,4.413104632838838e-7,3.842153671286449e-6,bsA1/bsA,261.36576799999966,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0008251,TBCK,0,0,0.02936871496077725,0.05773667861666659,4.463859282211047e-9,5.0299789359706255e-8,bsA1/bsA,292.3311599999997,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0008255,NA,9.093275073422946e-4,0.00241760990738562,0.03775852076106689,0.07298687484169597,0.3105268978500016,0.7194912380171122,bsA1/bsA,12.011134000000313,5.288367049107e-4,0.00143680266518017,M1/M2,5.274386000000959,0.0715618620398372,0.28260170055201733,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0008259,ETNPPL,0,0,0.5,0.5,1.83938925116256e-4,0.00105139198015593,bsA1/bsA,147.29652200000055,0,0,M1/M2,0.6506600000002436,0.7222889589525696,1,Selection associated with trait,PS_fg
OG0008273,ZSWIM4,5.699996030728016e-12,2.3018089430667405e-11,0.3620798901755019,0.5,0.262586894812693,0.6317722918923587,bsA1/bsA,13.250267999999778,2.725409020182e-4,7.621207404561223e-4,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0008275,CC2D1A,0,0,0.1531559451360712,0.25776187265802414,1.079892841815422e-9,1.2908000902031302e-8,bsA1/bsA,86.36461600000075,0,0,M1/M2,2.031914000001052,0.3620557766069753,0.9828698997178932,Selection associated with trait,PS_fg
OG0008285,DCUN1D4,3.3131081211834607e-10,1.2226711164486852e-9,0.5,0.5,1.556319001361217e-5,1.0817979628738932e-4,bsA1/bsA,30.721332000000075,2.9787226796251793e-8,1.1314970403118265e-7,M1/M2,8.520000001226e-4,0.9995740907250552,1,Selection associated with trait,PS_fg
OG0008290,SCG2,0.00127269189283496,0.00336507046764246,0.5,0.5,0.098055533479125,0.28370865487407143,bsA1/bsA,15.855142000000342,6.838047764834432e-5,2.022798045136066e-4,M1/M2,8.412736000000223,0.0149003883889179,0.07611423129463887,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0008293,SERPINE2,2.442490654175344e-15,1.1975815366137919e-14,0.5,0.5,0.00149994244339568,0.00718345429172454,bsA1/bsA,46.710643999999775,8.22808488010196e-12,3.981315594663621e-11,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0008297,RIMKLB,1.275022968039163e-6,3.929504546086509e-6,0.2881276354953442,0.4458173712813712,0.0290459661355229,0.09904010675209424,bsA1/bsA,8.481847999999445,0.0035870753228205,0.00881745851200721,M1/M2,0.0527019999999538,0.973993158004826,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0008305,TMEM39A,0,0,0.5,0.5,0,0,bsA1/bsA,203.83575399999967,0,0,M1/M2,7.16000000466e-4,0.9996420640741206,1,Selection associated with trait,PS_fg
OG0008319,NAA50,1.828161400041495e-9,6.499962512719432e-9,0.4557203214182815,0.5,0.00289459426831018,0.01307401816177259,bsA1/bsA,21.618158,3.3268729938695785e-6,1.091370079385222e-5,M1/M2,1.360000001113e-4,0.999932002311892,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0008323,MIX23 CCDC58,0,0,0.02055994915790027,0.04172127045786327,4.050797808297091e-9,4.60047299645709e-8,bsA1/bsA,73.85751800000025,0,0,M1/M2,3.4081659999999374,0.181939147902062,0.5846002837601035,Selection associated with trait,PS_fg
OG0008327,DNAJC25,1.942890293094024e-15,9.607870055106104e-15,0.00880757061194803,0.01897926197106531,9.931392176421028e-7,8.31201817163903e-6,bsA1/bsA,49.261844000000565,2.239763929878791e-12,1.1163115258114464e-11,M1/M2,3.779091999999764,0.1511404110091152,0.5102547785423647,Selection associated with trait,PS_fg
OG0008355,PSD2,5.092037902443279e-13,2.183671754595845e-12,0.09283120604278132,0.16485968748085977,0.03617188424762019,0.11970611329977252,bsA1/bsA,33.76754399999845,6.210641445569821e-9,2.4821191893331893e-8,M1/M2,6.082307999999102,0.0477797198707388,0.20232792170004327,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0008358,CYSTM1,7.831120252266288e-9,2.6967972408719643e-8,0.5,0.5,9.706405339482416e-7,8.147355170502506e-6,bsA1/bsA,72.19327599999997,0,0,M1/M2,6.55638399999998,0.0376963502333922,0.1678171197954952,Selection associated with trait,PS_fg
OG0008360,SRA1,9.43689570931383e-16,4.775841840257421e-15,0.5,0.5,1.060883271231106e-7,1.0001390714406095e-6,bsA1/bsA,46.91953199999989,7.39619476775033e-12,3.5959131140575617e-11,M1/M2,1.3936360000002423,0.498167954890534,1,Selection associated with trait,PS_fg
OG0008363,TMCO6,7.186122807922857e-10,2.6074929467406455e-9,0.5,0.5,0.01450447578905401,0.05373361878359307,bsA1/bsA,26.336968000000525,2.867471918799325e-7,1.0125838065994664e-6,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0008367,NA,1.646729136661751e-6,5.046315137631301e-6,0.5,0.5,0.1393509564494678,0.3773289039780019,bsA1/bsA,12.447344000000156,4.185866348809e-4,0.00114645914924084,M1/M2,2.441088000000491,0.295069605389832,0.8479057021770692,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0008375,POLR3F,3.465006059855114e-13,1.4963154911170737e-12,0.4541750616442541,0.5,0.02049763498012547,0.07290856272832134,bsA1/bsA,31.048819999999974,2.5161924877004093e-8,9.589371182614453e-8,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0008377,SEC22B,1.209968152893204e-7,3.9232163338845217e-7,0.5,0.5,1.623376854054115e-7,1.497729562365065e-6,bsA1/bsA,29.51204800000005,5.5570190227172134e-8,2.057995792057778e-7,M1/M2,6.939999998394e-4,0.9996530601976172,1,Selection associated with trait,PS_fg
OG0008381,PHGDH,1.985805353488246e-9,7.037329864491105e-9,0.5,0.5,0.01898744978798372,0.06823811896395811,bsA1/bsA,8.78106200000002,0.0030437394128017,0.00753623261522857,M1/M2,2.497910000000047,0.2868043508626086,0.830928352754194,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0008395,NAPA,0,0,0.1297891687366706,0.22214891074370044,0.00285893823003335,0.01293998506417818,bsA1/bsA,112.85501999999995,0,0,M1/M2,0.9828019999999924,0.6117687055573386,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0008413,NPAS2,0,0,0.4942780033320036,0.5,0,0,bsA1/bsA,267.65067999999883,0,0,M1/M2,0.0023820000005798,0.9988097089587258,1,Selection associated with trait,PS_fg
OG0008418,BMT2,2.1013341067188657e-10,7.84848742319597e-10,0.00608663629154043,0.01340640123873528,1.088420670533052e-4,6.519989574743616e-4,bsA1/bsA,10.584987999999612,0.0011400963665685,0.00297618605132798,M1/M2,2.988970000000336,0.2243641225052076,0.6936799354317177,Selection associated with trait,PS_fg
OG0008421,SLC52A2,0,0,0.4438042629192526,0.5,6.986522471663648e-11,9.612299756721335e-10,bsA1/bsA,43.247065999999904,4.824607380271573e-11,2.2398191544390416e-10,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0008423,PIGL,2.499468124750326e-6,7.61365616036231e-6,0.5,0.5,0.5815244193873178,1,bsA1/bsA,13.822434000000612,2.00922793912e-4,5.718842407950449e-4,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0008434,ERFE,0,0,0.5,0.5,0,0,bsA1/bsA,159.2549079999999,0,0,M1/M2,3.1065859999998797,0.2115501907792863,0.6632214851144735,Selection associated with trait,PS_fg
OG0008436,AGXT,0.00280882474420735,0.0073083491690831,0.5,0.5,0.07645621427378813,0.2302199298278923,bsA1/bsA,12.862247999999454,3.352775893075e-4,9.260861445737912e-4,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0008443,EHHADH,0,0,0.05041546793623219,0.0949087360278776,5.524669610679211e-11,7.799427538469475e-10,bsA1/bsA,151.23805600000014,0,0,M1/M2,5.2867239999995945,0.0711217558163517,0.28147311191805335,Selection associated with trait,PS_fg
OG0008447,LAMB2,0,0,0.5,0.5,5.326761254309531e-11,7.55701506472044e-10,bsA1/bsA,111.76385599999776,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0008456,SUZ12,4.551914400963142e-15,2.195778552170291e-14,0.2849346335626299,0.4415336089900564,5.959362778760191e-4,0.00311992289699883,bsA1/bsA,41.15631600000052,1.4052847774337351e-10,6.318340683494928e-10,M1/M2,0.0592919999999139,0.970789132080778,1,Selection associated with trait,PS_fg
OG0008459,TEFM,1.35155412562038e-4,3.740437928723623e-4,0.4237405758582333,0.5,0.07817535738220793,0.23458028529321345,bsA1/bsA,16.172520000000077,5.782694499523178e-5,1.7263137563945617e-4,M1/M2,6.4203099999995175,0.0403503584817425,0.17697308834871442,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0008461,RHOT1,7.580757688252503e-10,2.7495338237274592e-9,0.4839795207771992,0.5,0.00589904817706543,0.02465010281232461,bsA1/bsA,59.65222800000083,1.1324274851176595e-14,6.401601548345937e-14,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0008474,HOPX,2.653888503956203e-7,8.456093929763248e-7,0.5,0.5,1.710310127966963e-7,1.5745770050453297e-6,bsA1/bsA,31.4745640000001,2.0207002959793385e-8,7.799581810614213e-8,M1/M2,2.600000000256e-4,0.999870008449621,1,Selection associated with trait,PS_fg
OG0008486,PCID2,0,0,0.5,0.5,0,0,bsA1/bsA,187.743152,0,0,M1/M2,0.1790740000005826,0.9143544333841196,1,Selection associated with trait,PS_fg
OG0008504,NA,0,0,0.5,0.5,1.0437571140720081e-8,1.1165233702322815e-7,bsA1/bsA,52.6755720000001,3.9346303992715563e-13,2.042440007386876e-12,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0008509,CARS2,0,0,0.0798084389350478,0.14373823736605695,0.00556860094989508,0.02335951169190115,bsA1/bsA,116.8773799999999,0,0,M1/M2,1.129241999999067,0.5685755960784942,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0008511,ARHGEF7,0,0,0.4157098403283163,0.5,1.933109228247076e-11,2.89932881477473e-10,bsA1/bsA,118.5259640000004,0,0,M1/M2,0.2452720000001136,0.8845855931217503,1,Selection associated with trait,PS_fg
OG0008517,TXLNB,0,0,0.5,0.5,0,0,bsA1/bsA,123.84647399999994,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0008521,HEBP2,2.377487096083541e-12,9.825584207023382e-12,0.4592527644887143,0.5,7.011078013816618e-4,0.00360447962838682,bsA1/bsA,93.48052199999984,0,0,M1/M2,0.7066620000000512,0.7023446788094996,1,Selection associated with trait,PS_fg
OG0008537,TBPL1,4.303785106074542e-11,1.6599928982397236e-10,0.5,0.5,0.01883575549499983,0.06777739212213243,bsA1/bsA,57.04297600000018,4.263256414560601e-14,2.349560094505975e-13,M1/M2,2.439999998387e-4,0.999878007441778,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0008544,ENPP1,0,0,0.02908477035859042,0.05720445515528215,0,0,bsA1/bsA,362.3915940000006,0,0,M1/M2,3.71455799999967,0.1560967924060048,0.5228404919946096,Selection associated with trait,PS_fg
OG0008563,LRFN5,0,0,0.5,0.5,0,0,bsA1/bsA,316.4429540000001,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0008564,E2F8,0,0,0.3893870096351066,0.5,1.709743457922741e-14,3.5482301882166434e-13,bsA1/bsA,134.46686600000066,0,0,M1/M2,5.102595999998812,0.0779803817464317,0.3017293042381793,Selection associated with trait,PS_fg
OG0008574,MSANTD1,2.6526669749671328e-11,1.0359287004226339e-10,0.4593987609935511,0.5,1.648681191568357e-13,3.094942957013571e-12,bsA1/bsA,38.4235860000008,5.694005267287139e-10,2.425920797577418e-9,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0008577,PI4K2B,3.914852061581708e-6,1.1800463162984362e-5,0.5,0.5,0.380857070876218,0.8401573008826894,bsA1/bsA,8.890462000000298,0.0028666418758004,0.00712627884048362,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0008601,DEPDC7,1.435054135356939e-6,4.410141508302185e-6,0.1308627184803323,0.2238114556776276,0.03363620269202694,0.11278097562836156,bsA1/bsA,8.93985800000064,0.0027901440994485,0.00694673243014298,M1/M2,0.4535079999996014,0.7971168489179483,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0008607,MPHOSPH6,1.824090878344009e-11,7.168793124972323e-11,0.2726142912569979,0.4248521657731064,2.649841620239179e-6,2.0828092081335017e-5,bsA1/bsA,37.50137799999993,9.134842882119187e-10,3.847520092681185e-9,M1/M2,2.100616000000173,0.3498299848809422,0.9590744193034636,Selection associated with trait,PS_fg
OG0008620,CNEP1R1,3.164714374781497e-6,9.602888569200236e-6,0.5,0.5,4.573358492881985e-4,0.00246130873118163,bsA1/bsA,32.522653999999875,1.1781120745624209e-8,4.60936612816402e-8,M1/M2,3.619999999955e-4,0.999819016379514,1,Selection associated with trait,PS_fg
OG0008623,CUNH16ORF78,8.26561041833429e-14,3.719739602717887e-13,0.5,0.5,1.257383428932002e-6,1.0432786379652487e-5,bsA1/bsA,40.39722400000028,2.0723533999955632e-10,9.15552216769779e-10,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0008635,SHCBP1,6.974588684371952e-10,2.53392487298719e-9,0.2119805582682925,0.3421042794625651,0.3014578426645054,0.7045142237155361,bsA1/bsA,14.448985999999422,1.44007365863e-4,4.154137250178592e-4,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0008637,NA,1.218588174811686e-8,4.1551071965407144e-8,0.5,0.5,0.05312016263095409,0.16820413004327725,bsA1/bsA,27.405101999999715,1.6499535782088517e-7,5.94524496332436e-7,M1/M2,0.1258939999997892,0.9389932390121072,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0008652,NECAB3,0,0,0.4968282736663738,0.5,1.1037948333125769e-11,1.7057572299084002e-10,bsA1/bsA,94.78002600000036,0,0,M1/M2,0.1996559999997771,0.9049930634570852,1,Selection associated with trait,PS_fg
OG0008655,TOX2,5.527988847903176e-5,1.5592964631601724e-4,0.200548076062625,0.32672120674810934,0.08624716149332912,0.25499929469192695,bsA1/bsA,19.12684999999965,1.2231203608936704e-5,3.8657641577389766e-5,M1/M2,0.3464219999996203,0.8409601535308777,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0008686,CLDN8,0,0,0.09661154637016628,0.17076098885300733,3.971022095927701e-5,2.56840248267252e-4,bsA1/bsA,140.43417799999952,0,0,M1/M2,0.2826300000001538,0.8682157806478185,1,Selection associated with trait,PS_fg
OG0008688,BACH1,5.795948756492919e-7,1.8206221611139645e-6,0.5,0.5,0.00125033518782868,0.006124982611125,bsA1/bsA,9.679904000000532,0.0018629436331594,0.00475624019910576,M1/M2,0.4211560000003373,0.8101158636514098,1,Selection associated with trait,PS_fg
OG0008692,N6AMT1,0,0,0.01068662871761139,0.02275641853400811,0,0,bsA1/bsA,380.321132,0,0,M1/M2,0.928838000000269,0.6285001577231636,1,Selection associated with trait,PS_fg
OG0008705,ANKRD2,0,0,0.2201813342851633,0.3542385697906308,0,0,bsA1/bsA,663.837942000001,0,0,M1/M2,4.085062000000107,0.1297000243394634,0.452449293189066,Selection associated with trait,PS_fg
OG0008706,MMS19,0,0,0.5,0.5,2.220446049250313e-16,5.4590170767648316e-15,bsA1/bsA,667.7294220000003,0,0,M1/M2,3.7065459999994346,0.1567233703540863,0.523558101286801,Selection associated with trait,PS_fg
OG0008708,EXOSC1,0,0,0.5,0.5,0,0,bsA1/bsA,114.2874899999997,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0008709,RRP12,1.069802843534085e-7,3.48309774565236e-7,0.4294591428593091,0.5,0.5029478609362543,1,bsA1/bsA,14.114832000002934,1.71982335174e-4,4.919227313967087e-4,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0008713,HPS6,0,0,0.5,0.5,0,0,bsA1/bsA,109.65290400000048,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0008724,TASP1,0,0,0.5,0.5,8.681106944408156e-10,1.0566286849072882e-8,bsA1/bsA,121.18554399999994,0,0,M1/M2,1.1277359999994587,0.5690038947364371,1,Selection associated with trait,PS_fg
OG0008744,SLC16A14,0,0,0.05220631171763029,0.098066729239065,1.48769885299771e-14,3.102300210564382e-13,bsA1/bsA,77.39396800000031,0,0,M1/M2,5.496015999999145,0.0640553324254413,0.2579022568881873,Selection associated with trait,PS_fg
OG0008755,VPS11,0,0,0.5,0.5,1.574502097179131e-5,1.093558679694077e-4,bsA1/bsA,77.87845600000037,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0008763,SIK3,0,0,0.5,0.5,0,0,bsA1/bsA,122.78594399999928,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0008772,TRIM63,4.440892098500626e-16,2.283510411195747e-15,0.3568820539344599,0.5,1.809082994386202e-5,1.2457230510362724e-4,bsA1/bsA,51.39389000000028,7.557288128623444e-13,3.8661545121195694e-12,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0008791,TSPAN12,2.220446049250313e-16,1.1617738881627696e-15,0.5,0.5,8.992806499463768e-15,1.9215740110212214e-13,bsA1/bsA,66.91785400000026,3.3306690738754696e-16,2.052692107773593e-15,M1/M2,0.1027720000001863,0.9499119337502654,1,Selection associated with trait,PS_fg
OG0008796,OXA1L,0,0,0.05501639489779553,0.10276535321509228,2.622263048157603e-5,1.7510080570027698e-4,bsA1/bsA,401.4087099999997,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0008798,CCDC90B,3.14671677603684e-9,1.105630815258742e-8,0.487364650802782,0.5,3.840305533830968e-5,2.491304654405787e-4,bsA1/bsA,44.20953800000007,2.9504065857111066e-11,1.3919823061663135e-10,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0008800,PRCP,0,0,0.2781237483752751,0.4324259645058625,2.063238468963391e-12,3.507910748606913e-11,bsA1/bsA,55.02783799999997,1.187938636348918e-13,6.353127088737075e-13,M1/M2,0,1,1,Selection associated with trait,PS_fg
